"X","Y","Z","Ux","Uy","Uz","exx","eyy","ezz","exz","eyz","exy","eHorz","eVol","eOctSh","Sxx","Syy","Szz","Sxz","Syz","Sxy","q","p","tOctSh","Mr","Poisson Ratio",
117.001,0,11.81001,1.53,0,-29.17,221,372,-903,469,0,0,221,-309,1372,-1.6,-.2,-20,2,0,0,19.4,-21.8,18.3,6620,.35,
118.001,0,11.81001,1.76,0,-28.7,225,363,-880,516,0,0,225,-292,1395,-1.5,-.2,-19.5,2.2,0,0,19,-21.2,17.9,6620,.35,
119.001,0,11.81001,1.98,0,-28.11,221,353,-849,676,0,0,221,-274,1541,-1.5,-.2,-18.9,3.4,0,0,18.9,-20.6,17.9,6620,.35,
.001,0,11.91001,-2.78,0,-17.27,-58,151,-293,-793,0,0,-58,-200,1345,-2.6,-.8,-4.7,-3.2,0,0,6.4,-8,6.1,13100,.35,
1.001,0,11.91001,-2.84,0,-18.04,-58,163,-327,-800,0,0,-58,-222,1366,-2.7,-.8,-5.2,-3.4,0,0,7,-8.7,6.6,13100,.35,
2.001,0,11.91001,-2.89,0,-18.8,-58,177,-362,-806,0,0,-58,-244,1388,-2.8,-.8,-5.9,-3.7,0,0,7.8,-9.4,7.4,13100,.35,
3.001,0,11.91001,-2.94,0,-19.57,-22,191,-397,-825,0,0,-22,-228,1432,-2.8,-.8,-6.7,-4,0,0,8.7,-10.3,8.2,14500,.35,
4.001,0,11.91001,-2.96,0,-20.35,-22,205,-434,-830,0,0,-22,-251,1455,-2.9,-.8,-7.5,-4.3,0,0,9.6,-11.1,9,14500,.35,
5.001,0,11.91001,-2.96,0,-21.13,8,220,-472,-826,0,0,8,-245,1467,-2.8,-.7,-8.4,-4.6,0,0,10.5,-12,9.9,15500,.35,
6.001,0,11.91001,-2.95,0,-21.92,39,235,-512,-899,0,0,39,-239,1599,-2.8,-.7,-9.5,-4.8,0,0,11.5,-13,10.9,16500,.35,
7.001,0,11.91001,-2.91,0,-22.76,39,250,-557,-902,0,0,39,-268,1624,-2.7,-.7,-10.6,-5,0,0,12.6,-14,11.8,16500,.35,
8.000999,0,11.91001,-2.85,0,-23.58,66,266,-601,-872,0,0,66,-269,1606,-2.5,-.6,-11.8,-5.1,0,0,13.6,-15,12.9,17300,.35,
9.000999,0,11.91001,-2.76,0,-24.36,102,282,-643,-809,0,0,102,-260,1545,-2.4,-.5,-13.1,-5.1,0,0,14.7,-16,13.9,18200,.35,
10.001,0,11.91001,-2.65,0,-25.14,126,297,-688,-877,0,0,126,-265,1670,-2.1,-.5,-14.4,-5,0,0,15.8,-17,14.9,18600,.35,
11.001,0,11.91001,-2.52,0,-25.93,140,312,-734,-836,0,0,140,-282,1644,-1.9,-.4,-15.6,-4.7,0,0,16.6,-17.9,15.6,18900,.35,
12.001,0,11.91001,-2.37,0,-26.67,164,326,-775,-741,0,0,164,-286,1552,-1.7,-.3,-16.7,-4.3,0,0,17.4,-18.8,16.4,19500,.35,
13.001,0,11.91001,-2.2,0,-27.34,173,339,-811,-682,0,0,173,-299,1507,-1.6,-.3,-17.8,-3.9,0,0,18.2,-19.7,17.2,19700,.35,
14.001,0,11.91001,-2,0,-27.97,221,351,-846,-673,0,0,221,-275,1535,-1.5,-.2,-18.7,-3.4,0,0,18.7,-20.4,17.7,19900,.35,
15.001,0,11.91001,-1.77,0,-28.57,224,360,-878,-515,0,0,224,-294,1391,-1.6,-.2,-19.3,-2.2,0,0,18.8,-21,17.7,19900,.35,
16.001,0,11.91001,-1.55,0,-29.05,221,370,-901,-468,0,0,221,-311,1368,-1.6,-.2,-19.8,-2,0,0,19.2,-21.6,18.1,19900,.35,
17.001,0,11.91001,-1.31,0,-29.47,251,378,-921,-418,0,0,251,-293,1354,-1.7,-.2,-20,-1.6,0,0,19.3,-22,18.2,19700,.35,
18.001,0,11.91001,-1.07,0,-29.83,271,384,-937,-349,0,0,271,-282,1325,-1.9,-.3,-20.2,-1.1,0,0,19.2,-22.3,18.2,19500,.35,
19.001,0,11.91001,-.81,0,-30.11,246,388,-949,-242,0,0,246,-315,1263,-2,-.3,-20.2,-.7,0,0,19.1,-22.5,18,18900,.35,
20.001,0,11.91001,-.55,0,-30.32,264,392,-957,-166,0,0,264,-301,1246,-2.2,-.3,-20.2,-.4,0,0,19,-22.7,17.9,18600,.35,
21.001,0,11.91001,-.3,0,-30.47,247,394,-962,-122,0,0,247,-320,1231,-2.3,-.4,-20.2,-.2,0,0,18.8,-22.8,17.8,18200,.35,
22.001,0,11.91001,-.04,0,-30.53,256,395,-963,6,0,0,256,-312,1220,-2.3,-.4,-20.1,-.1,0,0,18.8,-22.8,17.8,17300,.35,
23.001,0,11.91001,.21,0,-30.52,247,394,-960,76,0,0,247,-320,1220,-2.3,-.4,-20.2,.1,0,0,18.8,-22.8,17.8,16500,.35,
24.001,0,11.91001,.47,0,-30.44,264,392,-955,121,0,0,264,-299,1230,-2.2,-.3,-20.2,.3,0,0,19,-22.7,18,16500,.35,
25.001,0,11.91001,.72,0,-30.28,260,388,-946,245,0,0,260,-298,1267,-2,-.3,-20.2,.7,0,0,19.1,-22.5,18,15500,.35,
26.001,0,11.91001,.98,0,-30.05,240,383,-933,303,0,0,240,-310,1278,-1.9,-.3,-20.2,1.1,0,0,19.2,-22.3,18.2,14500,.35,
27.001,0,11.91001,1.22,0,-29.76,249,377,-915,365,0,0,249,-290,1306,-1.7,-.2,-20,1.5,0,0,19.2,-22,18.2,14500,.35,
28.001,0,11.91001,1.45,0,-29.42,214,369,-894,397,0,0,214,-311,1299,-1.6,-.2,-19.7,2,0,0,19.1,-21.5,18,13100,.35,
29.001,0,11.91001,1.67,0,-29.01,217,359,-869,556,0,0,217,-292,1424,-1.6,-.2,-19.1,3.1,0,0,19,-21,17.9,13100,.35,
30.001,0,11.91001,1.88,0,-28.5,214,350,-835,602,0,0,214,-272,1445,-1.6,-.3,-18.5,3.3,0,0,18.5,-20.3,17.5,13100,.35,
31.001,0,11.91001,2.07,0,-27.96,166,338,-801,611,0,0,166,-297,1415,-1.7,-.3,-17.6,3.8,0,0,17.9,-19.5,16.9,11300,.35,
32.001,0,11.91001,2.22,0,-27.37,146,324,-763,721,0,0,146,-293,1515,-1.8,-.3,-16.5,4.3,0,0,17.1,-18.6,16.1,11300,.35,
33.001,0,11.91001,2.36,0,-26.71,132,310,-721,773,0,0,132,-278,1550,-2,-.4,-15.3,4.6,0,0,16.3,-17.7,15.3,11300,.35,
34.001,0,11.91001,2.49,0,-26,116,296,-674,819,0,0,116,-262,1580,-2.2,-.5,-14.1,4.9,0,0,15.4,-16.8,14.5,11300,.35,
35.001,0,11.91001,2.58,0,-25.31,75,281,-631,785,0,0,75,-275,1500,-2.5,-.5,-12.8,5,0,0,14.3,-15.8,13.5,10700,.35,
36.001,0,11.91001,2.65,0,-24.61,56,265,-588,813,0,0,56,-266,1514,-2.7,-.6,-11.6,4.9,0,0,13.2,-14.8,12.4,10700,.35,
37.001,0,11.91001,2.69,0,-23.87,29,249,-543,843,0,0,29,-265,1530,-2.8,-.7,-10.4,4.8,0,0,12.1,-13.8,11.4,10700,.35,
38.001,0,11.91001,2.72,0,-23.11,29,235,-499,841,0,0,29,-234,1505,-2.9,-.7,-9.3,4.6,0,0,11.1,-12.9,10.4,10700,.35,
39.001,0,11.91001,2.72,0,-22.42,-2,219,-460,767,0,0,-2,-242,1374,-2.9,-.8,-8.3,4.4,0,0,10.1,-12,9.5,9800,.35,
40.001,0,11.91001,2.71,0,-21.73,-31,205,-422,771,0,0,-31,-248,1360,-3,-.8,-7.3,4.1,0,0,9.1,-11.1,8.6,9800,.35,
41.001,0,11.91001,2.68,0,-21.04,-31,192,-385,765,0,0,-31,-224,1337,-2.9,-.8,-6.5,3.8,0,0,8.2,-10.3,7.7,9800,.35,
42.001,0,11.91001,2.61,0,-20.37,-72,177,-350,730,0,0,-72,-244,1267,-2.9,-.8,-5.7,3.4,0,0,7.3,-9.4,6.9,9800,.35,
43.001,0,11.91001,2.53,0,-19.71,-81,165,-315,690,0,0,-81,-231,1193,-2.8,-.8,-5.1,3.2,0,0,6.6,-8.7,6.2,9800,.35,
44.001,0,11.91001,2.45,0,-19.08,-81,154,-281,684,0,0,-81,-208,1172,-2.7,-.8,-4.6,2.9,0,0,6,-8.1,5.6,9800,.35,
45.001,0,11.91001,2.34,0,-18.49,-122,142,-252,625,0,0,-122,-233,1071,-2.6,-.8,-4.1,2.6,0,0,5.3,-7.5,5,9800,.35,
46.001,0,11.91001,2.22,0,-17.93,-104,131,-225,510,0,0,-104,-198,883,-2.5,-.8,-3.6,2.3,0,0,4.7,-6.9,4.5,8190,.35,
47.001,0,11.91001,2.12,0,-17.46,-104,122,-201,504,0,0,-104,-184,866,-2.4,-.7,-3.3,2.1,0,0,4.3,-6.4,4.1,8190,.35,
48.001,0,11.91001,2.01,0,-16.99,-104,113,-178,498,0,0,-104,-168,850,-2.3,-.7,-3,1.9,0,0,3.9,-6,3.7,8190,.35,
49.001,0,11.91001,1.9,0,-16.62,-110,105,-163,387,0,0,-110,-168,673,-2.2,-.7,-2.7,1.8,0,0,3.6,-5.6,3.4,8190,.35,
50.001,0,11.91001,1.79,0,-16.26,-110,98,-148,384,0,0,-110,-161,664,-2.1,-.6,-2.5,1.6,0,0,3.2,-5.2,3,8190,.35,
51.001,0,11.91001,1.68,0,-15.9,-110,92,-134,381,0,0,-110,-153,655,-2,-.6,-2.3,1.4,0,0,2.9,-4.9,2.7,8190,.35,
52.001,0,11.91001,1.57,0,-15.55,-107,86,-120,284,0,0,-107,-142,500,-1.9,-.6,-2.1,1.3,0,0,2.6,-4.7,2.5,8190,.35,
53.001,0,11.91001,1.46,0,-15.28,-107,81,-112,282,0,0,-107,-139,494,-1.9,-.6,-2,1.1,0,0,2.4,-4.4,2.2,8190,.35,
54.001,0,11.91001,1.36,0,-15.01,-107,76,-104,280,0,0,-107,-136,489,-1.8,-.6,-1.8,1,0,0,2.1,-4.2,2,8190,.35,
55.001,0,11.91001,1.25,0,-14.74,-107,71,-96,279,0,0,-107,-132,483,-1.7,-.6,-1.7,.9,0,0,1.9,-4,1.8,8190,.35,
56.001,0,11.91001,1.14,0,-14.47,-107,67,-87,277,0,0,-107,-127,478,-1.7,-.5,-1.6,.8,0,0,1.7,-3.8,1.6,8190,.35,
57.001,0,11.91001,1.03,0,-14.22,-116,64,-79,242,0,0,-116,-132,425,-1.6,-.5,-1.5,.7,0,0,1.6,-3.7,1.5,8190,.35,
58.001,0,11.91001,.91,0,-13.99,-116,60,-72,241,0,0,-116,-127,421,-1.6,-.5,-1.5,.6,0,0,1.5,-3.6,1.4,8190,.35,
59.001,0,11.91001,.78,0,-13.81,-133,58,-65,175,0,0,-133,-140,327,-1.6,-.5,-1.4,.6,0,0,1.4,-3.5,1.3,8190,.35,
60.001,0,11.91001,.66,0,-13.69,-114,56,-61,66,0,0,-114,-120,178,-1.5,-.5,-1.4,.5,0,0,1.2,-3.4,1.2,8190,.35,
61.001,0,11.91001,.54,0,-13.62,-114,54,-60,65,0,0,-114,-120,176,-1.5,-.5,-1.3,.4,0,0,1.1,-3.3,1.1,8190,.35,
62.001,0,11.91001,.44,0,-13.61,-98,53,-59,1,0,0,-98,-104,128,-1.4,-.5,-1.3,.4,0,0,1,-3.2,1,7130,.35,
63.001,0,11.91001,.35,0,-13.61,-98,52,-59,1,0,0,-98,-104,127,-1.4,-.5,-1.2,.3,0,0,.9,-3.1,.9,7130,.35,
64.001,0,11.91001,.25,0,-13.61,-98,52,-59,1,0,0,-98,-105,127,-1.4,-.5,-1.2,.2,0,0,.8,-3,.9,7130,.35,
65.001,0,11.91001,.15,0,-13.61,-98,52,-59,0,0,0,-98,-105,127,-1.3,-.4,-1.1,.1,0,0,.7,-2.9,.8,7130,.35,
66.001,0,11.91001,.05,0,-13.61,-98,51,-59,0,0,0,-98,-106,126,-1.3,-.4,-1.1,.1,0,0,.6,-2.9,.8,7130,.35,
67.001,0,11.91001,-.04,0,-13.61,-98,51,-59,0,0,0,-98,-106,126,-1.3,-.4,-1.1,0,0,0,.6,-2.9,.8,7130,.35,
68.001,0,11.91001,-.14,0,-13.61,-98,52,-59,0,0,0,-98,-105,127,-1.3,-.4,-1.1,-.1,0,0,.6,-2.9,.8,7130,.35,
69.001,0,11.91001,-.24,0,-13.61,-98,52,-59,-1,0,0,-98,-105,127,-1.4,-.5,-1.2,-.2,0,0,.8,-3,.9,7130,.35,
70.001,0,11.91001,-.34,0,-13.61,-98,52,-59,-1,0,0,-98,-105,127,-1.4,-.5,-1.2,-.3,0,0,.9,-3.1,.9,7130,.35,
71.001,0,11.91001,-.44,0,-13.61,-98,53,-59,-1,0,0,-98,-104,128,-1.4,-.5,-1.3,-.4,0,0,1,-3.2,1,7130,.35,
72.001,0,11.91001,-.53,0,-13.62,-114,54,-59,-65,0,0,-114,-120,176,-1.5,-.5,-1.3,-.4,0,0,1.1,-3.3,1.1,7130,.35,
73.001,0,11.91001,-.65,0,-13.68,-114,56,-61,-66,0,0,-114,-120,178,-1.5,-.5,-1.4,-.5,0,0,1.2,-3.4,1.2,7130,.35,
74.001,0,11.91001,-.77,0,-13.8,-133,58,-65,-175,0,0,-133,-140,326,-1.6,-.5,-1.4,-.6,0,0,1.3,-3.5,1.3,7130,.35,
75.001,0,11.91001,-.9,0,-13.97,-116,60,-71,-240,0,0,-116,-127,420,-1.6,-.5,-1.5,-.6,0,0,1.5,-3.6,1.4,7130,.35,
76.001,0,11.91001,-1.02,0,-14.2,-116,63,-79,-242,0,0,-116,-131,425,-1.6,-.5,-1.5,-.7,0,0,1.6,-3.7,1.5,7130,.35,
77.001,0,11.91001,-1.13,0,-14.45,-107,67,-87,-277,0,0,-107,-127,478,-1.7,-.5,-1.6,-.8,0,0,1.7,-3.8,1.6,6740,.35,
78.001,0,11.91001,-1.24,0,-14.72,-107,71,-95,-278,0,0,-107,-131,483,-1.7,-.6,-1.7,-.9,0,0,1.9,-4,1.8,6740,.35,
79.001,0,11.91001,-1.35,0,-14.99,-107,75,-103,-280,0,0,-107,-135,488,-1.8,-.6,-1.8,-1,0,0,2.1,-4.2,2,6740,.35,
80.001,0,11.91001,-1.46,0,-15.26,-107,80,-112,-282,0,0,-107,-139,494,-1.8,-.6,-2,-1.1,0,0,2.3,-4.4,2.2,6740,.35,
81.001,0,11.91001,-1.56,0,-15.52,-107,85,-120,-283,0,0,-107,-142,500,-1.9,-.6,-2.1,-1.3,0,0,2.6,-4.6,2.5,6740,.35,
82.001,0,11.91001,-1.67,0,-15.87,-110,91,-133,-381,0,0,-110,-152,654,-2,-.6,-2.3,-1.4,0,0,2.9,-4.9,2.7,6740,.35,
83.001,0,11.91001,-1.78,0,-16.23,-110,98,-147,-384,0,0,-110,-160,663,-2.1,-.6,-2.4,-1.6,0,0,3.2,-5.2,3,6740,.35,
84.001,0,11.91001,-1.89,0,-16.59,-110,105,-162,-386,0,0,-110,-167,672,-2.2,-.7,-2.7,-1.7,0,0,3.5,-5.6,3.3,6740,.35,
85.001,0,11.91001,-2,0,-16.96,-110,113,-176,-389,0,0,-110,-174,682,-2.3,-.7,-3,-1.9,0,0,3.9,-6,3.7,6740,.35,
86.001,0,11.91001,-2.11,0,-17.42,-104,121,-199,-504,0,0,-104,-182,865,-2.4,-.7,-3.2,-2.1,0,0,4.3,-6.4,4,6740,.35,
87.001,0,11.91001,-2.21,0,-17.89,-104,130,-223,-509,0,0,-104,-197,882,-2.5,-.8,-3.5,-2.3,0,0,4.7,-6.8,4.4,6740,.35,
88.001,0,11.91001,-2.33,0,-18.44,-122,141,-250,-624,0,0,-122,-231,1070,-2.6,-.8,-4,-2.6,0,0,5.3,-7.4,5,6740,.35,
89.001,0,11.91001,-2.45,0,-19.03,-81,153,-279,-683,0,0,-81,-207,1170,-2.7,-.8,-4.5,-2.9,0,0,5.9,-8.1,5.6,6740,.35,
90.001,0,11.91001,-2.53,0,-19.66,-81,164,-313,-690,0,0,-81,-230,1191,-2.8,-.8,-5.1,-3.1,0,0,6.6,-8.7,6.2,6740,.35,
91.001,0,11.91001,-2.6,0,-20.31,-72,176,-347,-729,0,0,-72,-243,1265,-2.9,-.8,-5.7,-3.4,0,0,7.3,-9.4,6.9,6740,.35,
92.001,0,11.91001,-2.67,0,-20.98,-31,190,-381,-765,0,0,-31,-222,1335,-2.9,-.8,-6.4,-3.7,0,0,8.1,-10.2,7.7,6630,.35,
93.001,0,11.91001,-2.7,0,-21.67,-31,204,-419,-770,0,0,-31,-246,1358,-3,-.8,-7.3,-4,0,0,9,-11,8.5,6630,.35,
94.001,0,11.91001,-2.72,0,-22.36,-2,218,-457,-766,0,0,-2,-240,1372,-2.9,-.8,-8.2,-4.3,0,0,10,-11.9,9.4,6630,.35,
95.001,0,11.91001,-2.72,0,-23.05,-5,233,-495,-865,0,0,-5,-266,1538,-2.9,-.7,-9.2,-4.6,0,0,11,-12.8,10.4,6630,.35,
96.001,0,11.91001,-2.7,0,-23.8,29,248,-540,-843,0,0,29,-262,1528,-2.8,-.7,-10.3,-4.8,0,0,12,-13.7,11.3,6630,.35,
97.001,0,11.91001,-2.66,0,-24.55,56,264,-584,-813,0,0,56,-264,1512,-2.7,-.6,-11.5,-4.9,0,0,13.1,-14.7,12.4,6630,.35,
98.001,0,11.91001,-2.59,0,-25.25,75,279,-627,-785,0,0,75,-273,1498,-2.5,-.6,-12.7,-5,0,0,14.2,-15.7,13.4,6630,.35,
99.001,0,11.91001,-2.49,0,-25.93,116,295,-670,-819,0,0,116,-259,1578,-2.3,-.5,-14,-4.9,0,0,15.3,-16.8,14.4,6630,.35,
100.001,0,11.91001,-2.37,0,-26.65,132,309,-717,-773,0,0,132,-276,1548,-2,-.4,-15.2,-4.6,0,0,16.2,-17.7,15.3,6630,.35,
101.001,0,11.91001,-2.23,0,-27.31,146,323,-760,-722,0,0,146,-291,1512,-1.8,-.4,-16.4,-4.3,0,0,17,-18.6,16,6630,.35,
102.001,0,11.91001,-2.08,0,-27.91,166,337,-798,-611,0,0,166,-295,1412,-1.7,-.3,-17.5,-3.9,0,0,17.8,-19.5,16.8,6630,.35,
103.001,0,11.91001,-1.9,0,-28.45,214,349,-832,-603,0,0,214,-269,1443,-1.6,-.3,-18.4,-3.4,0,0,18.5,-20.3,17.4,6630,.35,
104.001,0,11.91001,-1.68,0,-28.97,217,358,-866,-556,0,0,217,-290,1422,-1.6,-.2,-19.1,-3.1,0,0,19,-20.9,17.9,6630,.35,
105.001,0,11.91001,-1.47,0,-29.38,217,368,-892,-436,0,0,217,-306,1331,-1.6,-.2,-19.6,-2,0,0,19.1,-21.5,18,6630,.35,
106.001,0,11.91001,-1.24,0,-29.73,249,376,-913,-365,0,0,249,-288,1304,-1.7,-.2,-20,-1.6,0,0,19.2,-21.9,18.1,6630,.35,
107.001,0,11.91001,-1,0,-30.02,240,382,-931,-304,0,0,240,-309,1277,-1.8,-.3,-20.2,-1.1,0,0,19.2,-22.3,18.2,6630,.35,
108.001,0,11.91001,-.74,0,-30.25,260,387,-944,-245,0,0,260,-297,1265,-2,-.3,-20.2,-.7,0,0,19.1,-22.5,18,6620,.35,
109.001,0,11.91001,-.49,0,-30.42,264,391,-954,-122,0,0,264,-298,1229,-2.1,-.3,-20.2,-.4,0,0,19,-22.7,17.9,6620,.35,
110.001,0,11.91001,-.23,0,-30.5,247,393,-959,-77,0,0,247,-319,1219,-2.3,-.4,-20.1,-.1,0,0,18.8,-22.8,17.8,6620,.35,
111.001,0,11.91001,.02,0,-30.52,256,395,-962,-6,0,0,256,-311,1219,-2.3,-.4,-20.1,0,0,0,18.8,-22.8,17.8,6620,.35,
112.001,0,11.91001,.28,0,-30.47,247,394,-961,121,0,0,247,-320,1231,-2.3,-.4,-20.1,.2,0,0,18.8,-22.8,17.8,6620,.35,
113.001,0,11.91001,.53,0,-30.33,264,392,-957,166,0,0,264,-301,1246,-2.2,-.3,-20.2,.4,0,0,18.9,-22.7,17.9,6620,.35,
114.001,0,11.91001,.79,0,-30.13,246,389,-950,241,0,0,246,-315,1263,-2,-.3,-20.2,.7,0,0,19,-22.5,18,6620,.35,
115.001,0,11.91001,1.04,0,-29.85,260,385,-938,296,0,0,260,-294,1287,-1.9,-.3,-20.2,1.1,0,0,19.2,-22.4,18.1,6620,.35,
116.001,0,11.91001,1.29,0,-29.5,251,378,-922,417,0,0,251,-294,1355,-1.7,-.3,-20,1.5,0,0,19.2,-22,18.2,6620,.35,
117.001,0,11.91001,1.53,0,-29.08,221,371,-903,467,0,0,221,-311,1369,-1.6,-.2,-19.8,2,0,0,19.2,-21.6,18.2,6620,.35,
118.001,0,11.91001,1.75,0,-28.61,224,361,-880,514,0,0,224,-295,1392,-1.6,-.2,-19.3,2.2,0,0,18.8,-21.1,17.8,6620,.35,
119.001,0,11.91001,1.98,0,-28.02,221,352,-849,672,0,0,221,-276,1537,-1.5,-.2,-18.7,3.4,0,0,18.8,-20.5,17.7,6620,.35,
.001,0,12.01001,-2.77,0,-17.24,-58,151,-293,-790,0,0,-58,-199,1340,-2.6,-.8,-4.7,-3.2,0,0,6.4,-8,6.1,13100,.35,
1.001,0,12.01001,-2.83,0,-18,-58,163,-327,-796,0,0,-58,-222,1361,-2.7,-.8,-5.2,-3.4,0,0,7,-8.7,6.6,13100,.35,
2.001,0,12.01001,-2.89,0,-18.77,-58,176,-362,-803,0,0,-58,-243,1383,-2.8,-.8,-5.9,-3.7,0,0,7.8,-9.4,7.3,13100,.35,
3.001,0,12.01001,-2.94,0,-19.53,-22,190,-397,-821,0,0,-22,-228,1426,-2.8,-.8,-6.6,-4,0,0,8.6,-10.3,8.2,14500,.35,
4.001,0,12.01001,-2.96,0,-20.31,-22,205,-434,-826,0,0,-22,-251,1449,-2.8,-.8,-7.5,-4.3,0,0,9.5,-11.1,9,14500,.35,
5.001,0,12.01001,-2.96,0,-21.08,8,219,-472,-822,0,0,8,-245,1461,-2.8,-.8,-8.4,-4.6,0,0,10.5,-12,9.9,15500,.35,
6.001,0,12.01001,-2.94,0,-21.87,39,234,-512,-895,0,0,39,-239,1592,-2.8,-.7,-9.5,-4.8,0,0,11.5,-12.9,10.8,16500,.35,
7.001,0,12.01001,-2.9,0,-22.71,39,250,-557,-898,0,0,39,-269,1617,-2.7,-.7,-10.6,-5,0,0,12.5,-13.9,11.8,16500,.35,
8.000999,0,12.01001,-2.84,0,-23.52,66,265,-601,-868,0,0,66,-270,1599,-2.5,-.6,-11.8,-5.1,0,0,13.6,-14.9,12.8,17300,.35,
9.000999,0,12.01001,-2.76,0,-24.29,102,281,-643,-805,0,0,102,-261,1539,-2.4,-.5,-13,-5.1,0,0,14.6,-15.9,13.8,18200,.35,
10.001,0,12.01001,-2.65,0,-25.07,126,296,-688,-872,0,0,126,-266,1663,-2.1,-.5,-14.3,-4.9,0,0,15.6,-16.9,14.7,18600,.35,
11.001,0,12.01001,-2.51,0,-25.86,140,310,-734,-832,0,0,140,-283,1637,-1.9,-.4,-15.5,-4.6,0,0,16.4,-17.8,15.5,18900,.35,
12.001,0,12.01001,-2.36,0,-26.59,163,324,-775,-738,0,0,163,-287,1546,-1.8,-.3,-16.6,-4.3,0,0,17.3,-18.7,16.3,19500,.35,
13.001,0,12.01001,-2.19,0,-27.26,172,338,-811,-679,0,0,172,-301,1502,-1.6,-.3,-17.7,-3.8,0,0,18,-19.6,17,19700,.35,
14.001,0,12.01001,-1.99,0,-27.89,220,349,-846,-670,0,0,220,-277,1530,-1.5,-.3,-18.5,-3.4,0,0,18.6,-20.3,17.5,19900,.35,
15.001,0,12.01001,-1.77,0,-28.49,223,359,-878,-512,0,0,223,-296,1388,-1.6,-.3,-19.1,-2.2,0,0,18.6,-20.9,17.6,19900,.35,
16.001,0,12.01001,-1.55,0,-28.96,220,368,-901,-466,0,0,220,-313,1365,-1.6,-.2,-19.6,-2,0,0,19.1,-21.5,18,19900,.35,
17.001,0,12.01001,-1.31,0,-29.38,250,376,-921,-416,0,0,250,-295,1352,-1.7,-.3,-19.9,-1.6,0,0,19.1,-21.9,18,19700,.35,
18.001,0,12.01001,-1.07,0,-29.74,271,383,-937,-347,0,0,271,-284,1323,-1.9,-.3,-20.1,-1.1,0,0,19.1,-22.2,18,19500,.35,
19.001,0,12.01001,-.81,0,-30.02,245,387,-949,-241,0,0,245,-317,1262,-2,-.3,-20.1,-.7,0,0,18.9,-22.4,17.9,18900,.35,
20.001,0,12.01001,-.55,0,-30.23,264,390,-957,-166,0,0,264,-303,1244,-2.2,-.4,-20.1,-.4,0,0,18.8,-22.6,17.8,18600,.35,
21.001,0,12.01001,-.3,0,-30.37,247,392,-962,-121,0,0,247,-322,1230,-2.3,-.4,-20,-.2,0,0,18.7,-22.7,17.7,18200,.35,
22.001,0,12.01001,-.04,0,-30.44,255,393,-963,5,0,0,255,-314,1219,-2.3,-.4,-20,0,0,0,18.7,-22.7,17.7,17300,.35,
23.001,0,12.01001,.21,0,-30.42,247,392,-960,76,0,0,247,-322,1218,-2.3,-.4,-20,.1,0,0,18.7,-22.7,17.7,16500,.35,
24.001,0,12.01001,.47,0,-30.34,264,390,-955,121,0,0,264,-301,1229,-2.2,-.3,-20.1,.3,0,0,18.8,-22.6,17.8,16500,.35,
25.001,0,12.01001,.72,0,-30.19,259,386,-946,244,0,0,259,-301,1265,-2,-.3,-20.1,.7,0,0,18.9,-22.4,17.9,15500,.35,
26.001,0,12.01001,.97,0,-29.96,239,382,-933,302,0,0,239,-312,1276,-1.9,-.3,-20,1.1,0,0,19.1,-22.2,18,14500,.35,
27.001,0,12.01001,1.22,0,-29.67,248,375,-915,363,0,0,248,-292,1303,-1.7,-.3,-19.9,1.5,0,0,19.1,-21.8,18,14500,.35,
28.001,0,12.01001,1.44,0,-29.33,213,367,-894,395,0,0,213,-314,1296,-1.6,-.3,-19.5,2,0,0,18.9,-21.4,17.9,13100,.35,
29.001,0,12.01001,1.66,0,-28.93,217,358,-869,552,0,0,217,-294,1419,-1.6,-.3,-19,3.1,0,0,18.9,-20.8,17.8,13100,.35,
30.001,0,12.01001,1.87,0,-28.42,213,348,-835,599,0,0,213,-274,1441,-1.6,-.3,-18.4,3.3,0,0,18.4,-20.2,17.3,13100,.35,
31.001,0,12.01001,2.06,0,-27.88,166,336,-801,608,0,0,166,-299,1410,-1.7,-.3,-17.4,3.8,0,0,17.8,-19.4,16.7,11300,.35,
32.001,0,12.01001,2.22,0,-27.3,145,323,-763,717,0,0,145,-295,1509,-1.8,-.4,-16.4,4.2,0,0,17,-18.5,16,11300,.35,
33.001,0,12.01001,2.36,0,-26.64,132,309,-721,769,0,0,132,-280,1544,-2,-.4,-15.2,4.6,0,0,16.1,-17.7,15.2,11300,.35,
34.001,0,12.01001,2.48,0,-25.93,116,295,-674,814,0,0,116,-263,1573,-2.2,-.5,-14,4.8,0,0,15.3,-16.8,14.4,11300,.35,
35.001,0,12.01001,2.57,0,-25.25,75,280,-631,780,0,0,75,-276,1494,-2.5,-.6,-12.8,4.9,0,0,14.2,-15.8,13.4,10700,.35,
36.001,0,12.01001,2.64,0,-24.55,56,264,-588,809,0,0,56,-267,1507,-2.6,-.6,-11.5,4.9,0,0,13.1,-14.8,12.4,10700,.35,
37.001,0,12.01001,2.69,0,-23.82,30,249,-543,839,0,0,30,-265,1524,-2.8,-.7,-10.3,4.8,0,0,12.1,-13.8,11.4,10700,.35,
38.001,0,12.01001,2.72,0,-23.06,30,234,-499,836,0,0,30,-235,1498,-2.9,-.7,-9.3,4.6,0,0,11,-12.9,10.4,10700,.35,
39.001,0,12.01001,2.71,0,-22.37,-1,219,-460,763,0,0,-1,-242,1368,-2.9,-.8,-8.2,4.3,0,0,10,-11.9,9.5,9800,.35,
